year,yday,hour,do,wtemp,do_eq,o2_sat,par,wspeed,z,par_int,datetime,k,series,unique_series,series_length,unique_day,index
2015,213,1,7.412120106,21.34509217,7.243719745,1.023247774,0,0,5.883627226,1e-5,2015-08-01T07:00:00Z,0.004685784172132467,1,1,1368,1,1
2015,213,2,7.483042273,21.22960383,7.260319885,1.030676663,0,0,5.883627226,1e-5,2015-08-01T08:00:00Z,0.004672668158908631,1,1,1368,1,2
2015,213,3,7.448846939,21.32283017,7.246914576,1.027864598,0,0,5.883627226,1e-5,2015-08-01T09:00:00Z,0.004683254719079553,1,1,1368,1,3
2015,213,4,7.385261939,21.34091867,7.244318502,1.019455721,0,0,5.883627226,1e-5,2015-08-01T10:00:00Z,0.00468530992853426,1,1,1368,1,4
2015,213,5,7.415271773,21.34926633,7.243120978,1.023767489,0,0,5.883627226,1e-5,2015-08-01T11:00:00Z,0.00468625851019745,1,1,1368,1,5
2015,213,6,7.412440273,21.300568,7.250111853,1.022389781,0,0,5.883627226,1e-5,2015-08-01T12:00:00Z,0.004680725799983735,1,1,1368,1,6
2015,213,7,7.408194106,21.300567,7.250111997,1.021804092,0,0,5.883627226,1e-5,2015-08-01T13:00:00Z,0.004680725686399001,1,1,1368,1,7
2015,213,8,7.364160273,21.25047567,7.257314956,1.014722431,48.6,0,5.883627226,25,2015-08-01T14:00:00Z,0.004675037474222538,1,1,1368,1,8
2015,213,9,7.385250106,21.33256983,7.245516533,1.019285523,207.2,0,5.883627226,106,2015-08-01T15:00:00Z,0.004684361290655927,1,1,1368,1,9
2015,213,10,7.387233606,21.36735433,7.24052731,1.020261825,488.3,0,5.883627226,249,2015-08-01T16:00:00Z,0.004688314197208283,1,1,1368,1,10
2015,213,11,7.402494773,21.40909417,7.234548255,1.023214513,739.9,0,5.883627226,377,2015-08-01T17:00:00Z,0.004693059294632569,1,1,1368,1,11
2015,213,12,7.434809606,21.417441,7.233353624,1.027850979,1276.9,0.461601835,5.883627226,650,2015-08-01T18:00:00Z,0.005736300532457385,1,1,1368,1,12
2015,213,13,7.429883939,21.43692017,7.230567008,1.027565878,1475.6,0.615469113,5.883627226,752,2015-08-01T19:00:00Z,0.00608660239844901,1,1,1368,1,13
2015,213,14,7.445454439,21.51204817,7.219836732,1.031249697,1585.5,1.077070948,5.883627226,808,2015-08-01T20:00:00Z,0.007142363262238158,1,1,1368,1,14
2015,213,15,7.470522773,21.54126333,7.215671411,1.035319147,1615.1,1.28222732,5.883627226,823,2015-08-01T21:00:00Z,0.007612043564120125,1,1,1368,1,15
2015,213,16,7.465906606,21.59412833,7.208144717,1.035759811,1520,1.487383691,5.883627226,774,2015-08-01T22:00:00Z,0.008087003028927602,1,1,1368,1,16
2015,213,17,7.458329606,21.7193275,7.190373021,1.03726602,1367.8,1.28222732,5.883627226,697,2015-08-01T23:00:00Z,0.007644850693340463,1,1,1368,1,17
2015,213,18,7.471021773,21.68594133,7.195104746,1.038347882,1131,1.538672784,5.883627226,576,2015-08-02T00:00:00Z,0.008221517757099575,1,1,1368,1,18
2015,213,19,7.489342773,21.626123,7.203595995,1.039667241,822.3,1.179649134,5.883627226,419,2015-08-02T01:00:00Z,0.007394878502845264,1,1,1368,1,19
2015,213,20,7.509075939,21.8111355,7.177388808,1.046212786,173.3,0.205156371,5.883627226,88,2015-08-02T02:00:00Z,0.005206532870438606,1,1,1368,1,20
2015,213,21,7.484243939,21.78887983,7.180532688,1.042296479,105.7,0.051289093,5.883627226,54,2015-08-02T03:00:00Z,0.004853178914229111,1,1,1368,1,21
2015,213,22,7.452463606,21.7902705,7.18033617,1.037898983,12.7,0,5.883627226,6,2015-08-02T04:00:00Z,0.0047364833831617555,1,1,1368,1,22
2015,213,23,7.449454773,21.815309,7.176799514,1.037991205,0,0,5.883627226,1e-5,2015-08-02T05:00:00Z,0.004739341591329479,1,1,1368,1,23
2015,213,24,7.479452939,21.82087267,7.176014058,1.042285157,0,0,5.883627226,1e-5,2015-08-02T06:00:00Z,0.004739976796193795,1,1,1368,1,24
2015,214,1,7.461496439,21.74993033,7.186040455,1.038332095,0,0,5.865786978,1e-5,2015-08-02T07:00:00Z,0.004746271538481087,1,1,1368,2,25
2015,214,2,7.476994206,21.73323467,7.188403573,1.040146693,0,0.512890928,5.865786978,1e-5,2015-08-02T08:00:00Z,0.005914886382309451,1,1,1368,2,26
2015,214,3,7.471099606,21.82364517,7.175622703,1.041177876,0,0.256445464,5.865786978,1e-5,2015-08-02T09:00:00Z,0.005341249871739815,1,1,1368,2,27
2015,214,4,7.467147439,21.602464,7.20695915,1.036102368,0,0.205156371,5.865786978,1e-5,2015-08-02T10:00:00Z,0.005196142542804353,1,1,1368,2,28
2015,214,5,7.429647773,21.8514745,7.17169645,1.035967964,0,0.461601835,5.865786978,1e-5,2015-08-02T11:00:00Z,0.005814376718793012,1,1,1368,2,29
2015,214,6,7.410289939,21.89042133,7.166207879,1.034060142,0,0.666758206,5.865786978,1e-5,2015-08-02T12:00:00Z,0.0062898165197577665,1,1,1368,2,30
2015,214,7,7.386357439,21.93075817,7.160531003,1.031537666,0,0.256445464,5.865786978,1e-5,2015-08-02T13:00:00Z,0.005355037564758165,1,1,1368,2,31
2015,214,8,7.380399106,21.90293983,7.164445241,1.030142441,38.1,0,5.865786978,20,2015-08-02T14:00:00Z,0.0047637952683593455,1,1,1368,2,32
2015,214,9,7.373869273,21.84730067,7.172285073,1.028105994,193.5,0,5.865786978,99,2015-08-02T15:00:00Z,0.004757419949522911,1,1,1368,2,33
2015,214,10,7.378190106,21.81252667,7.177192367,1.028005065,557,0.153867279,5.865786978,284,2015-08-02T16:00:00Z,0.005105266625611301,1,1,1368,2,34
2015,214,11,7.365567606,21.87233883,7.168755255,1.027454188,813.9,0,5.865786978,415,2015-08-02T17:00:00Z,0.004760288460767338,1,1,1368,2,35
2015,214,12,7.407238106,21.7860965,7.180926033,1.031515723,1236.7,0.205156371,5.865786978,630,2015-08-02T18:00:00Z,0.005219218298453143,1,1,1368,2,36
2015,214,13,7.401208773,21.87512067,7.168363262,1.032482382,1455.5,0.820625485,5.865786978,741,2015-08-02T19:00:00Z,0.006639860895364557,1,1,1368,2,37
2015,214,14,7.390551106,21.87929367,7.167775308,1.031080187,1558,0.307734556,5.865786978,793,2015-08-02T20:00:00Z,0.005465876289040623,1,1,1368,2,38
2015,214,15,7.369332273,21.93910367,7.159357446,1.029328725,1598.2,0.307734556,5.865786978,814,2015-08-02T21:00:00Z,0.005473746725687574,1,1,1368,2,39
2015,214,16,7.392971773,21.951622,7.157597716,1.032884505,1539,0.359023649,5.865786978,783,2015-08-02T22:00:00Z,0.005593064333624084,1,1,1368,2,40
2015,214,17,7.395756439,21.94049467,7.159161874,1.033047802,1378.4,0.974492762,5.865786978,702,2015-08-02T23:00:00Z,0.007003226791764311,1,1,1368,2,41
2015,214,18,7.382361606,21.95162183,7.157597739,1.031402137,1130,0.974492762,5.865786978,575,2015-08-03T00:00:00Z,0.007005100796781764,1,1,1368,2,42
2015,214,19,7.419348439,22.014212,7.148810396,1.037843785,821.3,0.564180021,5.865786978,418,2015-08-03T01:00:00Z,0.006072871273950064,1,1,1368,2,43
2015,214,20,7.397292273,22.0295115,7.146665231,1.035069089,145.9,0.820625485,5.865786978,74,2015-08-03T02:00:00Z,0.006664554230179296,1,1,1368,2,44
2015,214,21,7.400684773,22.01143033,7.149200535,1.035176554,70.8,0.461601835,5.865786978,36,2015-08-03T03:00:00Z,0.005836787535167398,1,1,1368,2,45
2015,214,22,7.391499273,22.02255717,7.147640171,1.034117428,9.5,0.666758206,5.865786978,5,2015-08-03T04:00:00Z,0.00630982970805386,1,1,1368,2,46
2015,214,23,7.377920273,21.982222,7.153299322,1.031401028,0,0.051289093,5.865786978,1e-5,2015-08-03T05:00:00Z,0.0048906421913503875,1,1,1368,2,47
2015,214,24,7.362273273,21.94605833,7.158379722,1.028483199,0,0,5.865786978,1e-5,2015-08-03T06:00:00Z,0.004768738400360143,1,1,1368,2,48
2015,215,1,7.352690773,21.90711267,7.16385786,1.026359109,0,0.102578186,5.84794673,1e-5,2015-08-03T07:00:00Z,0.0050146126541367264,1,1,1368,3,49
2015,215,2,7.350575439,21.86816617,7.1693433,1.025278764,0,0,5.84794673,1e-5,2015-08-03T08:00:00Z,0.004774331053032426,1,1,1368,3,50
2015,215,3,7.347713106,21.823655,7.175621315,1.023982842,0,0,5.84794673,1e-5,2015-08-03T09:00:00Z,0.004769216766463721,1,1,1368,3,51
2015,215,4,7.334277773,21.783316,7.181319015,1.021299535,0,0,5.84794673,1e-5,2015-08-03T10:00:00Z,0.00476458383930765,1,1,1368,3,52
2015,215,5,7.330045606,21.7401935,7.187418452,1.019844003,0,0,5.84794673,1e-5,2015-08-03T11:00:00Z,0.004759633304613873,1,1,1368,3,53
2015,215,6,7.337005773,21.68176883,7.195696478,1.019638029,0,0,5.84794673,1e-5,2015-08-03T12:00:00Z,0.004752929467572972,1,1,1368,3,54
2015,215,7,7.328893273,21.6372535,7.202014712,1.017617093,0,0,5.84794673,1e-5,2015-08-03T13:00:00Z,0.004747824260264722,1,1,1368,3,55
2015,215,8,7.332822939,21.59551967,7.207946807,1.017324786,27.5,0,5.84794673,14,2015-08-03T14:00:00Z,0.0047430401039798694,1,1,1368,3,56
2015,215,9,7.334042939,21.56908767,7.21170822,1.016963348,179.7,0,5.84794673,91,2015-08-03T15:00:00Z,0.004740011099586375,1,1,1368,3,57
2015,215,10,7.349706939,21.58299933,7.209728096,1.019415274,625.7,0.051289093,5.84794673,318,2015-08-03T16:00:00Z,0.004858589762757102,1,1,1368,3,58
2015,215,11,7.359463606,21.60804,7.206166272,1.021273078,887.9,0.256445464,5.84794673,452,2015-08-03T17:00:00Z,0.005329751896586159,1,1,1368,3,59
2015,215,12,7.371157439,21.65116483,7.200039201,1.023766293,1196.5,0.820625485,5.84794673,609,2015-08-03T18:00:00Z,0.006624256727736967,1,1,1368,3,60
2015,215,13,7.354260273,21.66785783,7.197669898,1.021755704,1435.4,1.28222732,5.84794673,730,2015-08-03T19:00:00Z,0.0076819479460439955,1,1,1368,3,61
2015,215,14,7.367182939,21.73184717,7.188600021,1.024842517,1530.5,1.84640734,5.84794673,778,2015-08-03T20:00:00Z,0.008985280341349199,1,1,1368,3,62
2015,215,15,7.392429773,21.811136,7.177388737,1.029960901,1581.3,1.743829154,5.84794673,804,2015-08-03T21:00:00Z,0.008767208664551862,1,1,1368,3,63
2015,215,16,7.404732273,21.869557,7.169147283,1.0328609500000001,1558,1.487383691,5.84794673,792,2015-08-03T22:00:00Z,0.008190571782521482,1,1,1368,3,64
2015,215,17,7.409026273,21.869557,7.169147283,1.033459905,1388.9,1.487383691,5.84794673,706,2015-08-03T23:00:00Z,0.008190571782521482,1,1,1368,3,65
2015,215,18,7.426200106,21.90433033,7.164249501,1.036563579,1128.9,1.692540062,5.84794673,574,2015-08-04T00:00:00Z,0.008669006742936882,1,1,1368,3,66
2015,215,19,7.427111273,21.88763933,7.166599693,1.036350793,820.2,1.128360041,5.84794673,417,2015-08-04T01:00:00Z,0.00736920693888445,1,1,1368,3,67
2015,215,20,7.436388606,21.91963067,7.162096282,1.038297771,118.4,1.692540062,5.84794673,60,2015-08-04T02:00:00Z,0.008672198179372953,1,1,1368,3,68
2015,215,21,7.415634606,21.92519417,7.161313605,1.035513178,35.9,1.948985526,5.84794673,18,2015-08-04T03:00:00Z,0.009263127239436713,1,1,1368,3,69
2015,215,22,7.401745106,21.97248567,7.154666509,1.034533908,6.3,2.102852805,5.84794673,3,2015-08-04T04:00:00Z,0.009627929964885835,1,1,1368,3,70
2015,215,23,7.380700606,21.936322,7.159748572,1.030860306,0,0.820625485,5.84794673,1e-5,2015-08-04T05:00:00Z,0.0066699308034123906,1,1,1368,3,71
2015,215,24,7.365611773,21.8806845,7.167579364,1.02762891,0,0.256445464,5.84794673,1e-5,2015-08-04T06:00:00Z,0.005364907040261628,1,1,1368,3,72
2015,216,1,7.374013606,21.825046,7.175424981,1.027676218,0,0.564180021,5.830106481,1e-5,2015-08-04T07:00:00Z,0.006082298572503172,1,1,1368,4,73
2015,216,2,7.381623106,21.75549517,7.1852531,1.027329588,0,0.307734556,5.830106481,1e-5,2015-08-04T08:00:00Z,0.005482952448941497,1,1,1368,4,74
2015,216,3,7.379305439,21.69150633,7.194315664,1.025713325,0,0.102578186,5.830106481,1e-5,2015-08-04T09:00:00Z,0.005003894801027551,1,1,1368,4,75
2015,216,4,7.373571106,21.64142683,7.20142197,1.023904881,0,0,5.830106481,1e-5,2015-08-04T10:00:00Z,0.004762832686014022,1,1,1368,4,76
2015,216,5,7.379268606,21.59691083,7.20774893,1.023796566,0,0,5.830106481,1e-5,2015-08-04T11:00:00Z,0.004757713838372623,1,1,1368,4,77
2015,216,6,7.368271106,21.55100217,7.214283824,1.021344777,0,0,5.830106481,1e-5,2015-08-04T12:00:00Z,0.004752437223306343,1,1,1368,4,78
2015,216,7,7.363671773,21.50509183,7.220829132,1.019782028,0,0,5.830106481,1e-5,2015-08-04T13:00:00Z,0.004747162818290543,1,1,1368,4,79
2015,216,8,7.359090939,21.45918083,7.227384739,1.018223217,25.4,0,5.830106481,13,2015-08-04T14:00:00Z,0.004741890734331184,1,1,1368,4,80
2015,216,9,7.341889439,21.42579,7.232159022,1.015172567,175.5,0,5.830106481,89,2015-08-04T15:00:00Z,0.004738057877351441,1,1,1368,4,81
2015,216,10,7.336688273,21.44248567,7.229771168,1.014788449,693.4,0.307734556,5.830106481,352,2015-08-04T16:00:00Z,0.005441639967754186,1,1,1368,4,82
2015,216,11,7.341496606,21.47448483,7.225198354,1.016096202,1029.5,0.666758206,5.830106481,523,2015-08-04T17:00:00Z,0.006265102032047083,1,1,1368,4,83
2015,216,12,7.378084606,21.47726717,7.224800982,1.021216311,1310.7,1.179649134,5.830106481,666,2015-08-04T18:00:00Z,0.007435952166007481,1,1,1368,4,84
2015,216,13,7.376802939,21.499527,7.221623188,1.021488209,1520,1.179649134,5.830106481,773,2015-08-04T19:00:00Z,0.007439959072275733,1,1,1368,4,85
2015,216,14,7.383037773,21.57743417,7.210520105,1.023925829,1613,1.179649134,5.830106481,820,2015-08-04T20:00:00Z,0.007453989801824965,1,1,1368,4,86
2015,216,15,7.392566439,21.61221317,7.205572968,1.025951229,1619.3,1.641250969,5.830106481,823,2015-08-04T21:00:00Z,0.008517085237762909,1,1,1368,4,87
2015,216,16,7.390489773,21.6163865,7.204979724,1.025747477,1361.4,1.538672784,5.830106481,692,2015-08-04T22:00:00Z,0.008283069523821468,1,1,1368,4,88
2015,216,17,7.389397773,21.65951117,7.198854406,1.026468568,1156.4,2.205430989,5.830106481,588,2015-08-04T23:00:00Z,0.009819974919210358,1,1,1368,4,89
2015,216,18,7.432290773,21.659511,7.19885443,1.032426874,632.1,2.308009175,5.830106481,321,2015-08-05T00:00:00Z,0.010055094045775625,1,1,1368,4,90
2015,216,19,7.430741773,21.644209,7.201026864,1.031900299,429.1,3.641525588,5.830106481,218,2015-08-05T01:00:00Z,0.013106799830817474,1,1,1368,4,91
2015,216,20,7.387684939,21.713763,7.191161291,1.0273285,196.6,2.615743732,5.830106481,100,2015-08-05T02:00:00Z,0.01077454896451256,1,1,1368,4,92
2015,216,21,7.371053773,21.68176883,7.195696478,1.024369746,69.8,2.461876454,5.830106481,35,2015-08-05T03:00:00Z,0.010413366050785779,1,1,1368,4,93
2015,216,22,7.356270273,21.60803983,7.206166296,1.020829935,10.6,1.28222732,5.830106481,5,2015-08-05T04:00:00Z,0.007694331789635998,1,1,1368,4,94
2015,216,23,7.347709439,21.55239317,7.214085672,1.01852262,0,0.564180021,5.830106481,1e-5,2015-08-05T05:00:00Z,0.0060424100930981444,1,1,1368,4,95
2015,216,24,7.345912606,21.49952733,7.22162314,1.017210738,0,0,5.830106481,1e-5,2015-08-05T06:00:00Z,0.00474652370422128,1,1,1368,4,96
2015,217,1,7.337859773,21.45918083,7.227384739,1.015285617,0,0,5.812266233,1e-5,2015-08-05T07:00:00Z,0.004756445557406745,1,1,1368,5,97
2015,217,2,7.336863773,21.41605067,7.23355259,1.014282219,0,0,5.812266233,1e-5,2015-08-05T08:00:00Z,0.004751479787567757,1,1,1368,5,98
2015,217,3,7.345814439,21.3798765,7.238732671,1.014792889,0,0,5.812266233,1e-5,2015-08-05T09:00:00Z,0.00474731652071712,1,1,1368,5,99
2015,217,4,7.334998273,21.346484,7.243520083,1.012628969,0,0,5.812266233,1e-5,2015-08-05T10:00:00Z,0.004743474711048258,1,1,1368,5,100
2015,217,5,7.330559439,21.31309067,7.248313058,1.011346969,0,0,5.812266233,1e-5,2015-08-05T11:00:00Z,0.004739634067417344,1,1,1368,5,101
2015,217,6,7.330282106,21.2671735,7.254912499,1.010388769,0,0,5.812266233,1e-5,2015-08-05T12:00:00Z,0.0047343550845771335,1,1,1368,5,102
2015,217,7,7.332176439,21.229604,7.260319861,1.009897164,0,0,5.812266233,1e-5,2015-08-05T13:00:00Z,0.004730037580738676,1,1,1368,5,103
2015,217,8,7.333386939,21.1948165,7.265332995,1.009366941,25.4,0,5.812266233,13,2015-08-05T14:00:00Z,0.004726041202224417,1,1,1368,5,104
2015,217,9,7.334313773,21.16976883,7.268946235,1.008992712,167,0,5.812266233,85,2015-08-05T15:00:00Z,0.004723164575129626,1,1,1368,5,105
2015,217,10,7.341298773,21.1586365,7.270553118,1.009730436,515.8,0.153867279,5.812266233,262,2015-08-05T16:00:00Z,0.0050713804056261025,1,1,1368,5,106
2015,217,11,7.346273273,21.1642025,7.269749624,1.010526311,835,0.153867279,5.812266233,424,2015-08-05T17:00:00Z,0.005072066812211454,1,1,1368,5,107
2015,217,12,7.343189273,21.18090117,7.267339964,1.010437011,1107.7,1.128360041,5.812266233,563,2015-08-05T18:00:00Z,0.007288787511710834,1,1,1368,5,108
2015,217,13,7.342299106,21.210123,7.263126483,1.010900626,1363.5,1.948985526,5.812266233,692,2015-08-05T19:00:00Z,0.009160268572294513,1,1,1368,5,109
2015,217,14,7.356108439,21.27413083,7.253911893,1.014088474,1530.5,2.308009175,5.812266233,777,2015-08-05T20:00:00Z,0.009992297588270025,1,1,1368,5,110
2015,217,15,7.364600439,21.3297875,7.245915865,1.016379513,1577,2.513165546,5.812266233,801,2015-08-05T21:00:00Z,0.010473735075327664,1,1,1368,5,111
2015,217,16,7.378400939,21.3770935,7.239131456,1.019238424,1084.5,2.205430989,5.812266233,551,2015-08-05T22:00:00Z,0.009783050837997359,1,1,1368,5,112
2015,217,17,7.361788939,21.439703,7.230169057,1.018204261,602.5,1.692540062,5.812266233,306,2015-08-05T23:00:00Z,0.008624949090758165,1,1,1368,5,113
2015,217,18,7.374415273,21.41883333,7.233154381,1.019529639,372.1,0.769336392,5.812266233,189,2015-08-06T00:00:00Z,0.006510341111120778,1,1,1368,5,114
2015,217,19,7.377501606,21.40213733,7.235544203,1.019619451,370,0.615469113,5.812266233,188,2015-08-06T01:00:00Z,0.0061561421713993035,1,1,1368,5,115
2015,217,20,7.370539439,21.37013683,7.240128465,1.018012246,198.7,0.205156371,5.812266233,101,2015-08-06T02:00:00Z,0.0052145870366993525,1,1,1368,5,116
2015,217,21,7.360721939,21.33257017,7.245516486,1.01590024,93,0,5.812266233,47,2015-08-06T03:00:00Z,0.0047418742962825715,1,1,1368,5,117
2015,217,22,7.359154273,21.3089165,7.248912563,1.015208034,10.6,0,5.812266233,5,2015-08-06T04:00:00Z,0.004739154075137125,1,1,1368,5,118
2015,217,23,7.361813939,21.281088,7.252911548,1.01501499,0,0.102578186,5.812266233,1e-5,2015-08-06T05:00:00Z,0.004969644803249883,1,1,1368,5,119
2015,217,24,7.351346439,21.24630183,7.257915694,1.012872944,0,0,5.812266233,1e-5,2015-08-06T06:00:00Z,0.004731956306594169,1,1,1368,5,120
2015,218,1,7.341954439,21.2115145,7.262925948,1.010881082,0,0,5.894538766,1e-5,2015-08-06T07:00:00Z,0.004661969196682555,1,1,1368,6,121
2015,218,2,7.348810439,21.17533517,7.268142999,1.011098769,0,0,5.894538766,1e-5,2015-08-06T08:00:00Z,0.004657871689425049,1,1,1368,6,122
2015,218,3,7.341553606,21.14054583,7.273165696,1.009402771,0,0,5.894538766,1e-5,2015-08-06T09:00:00Z,0.004653932973373731,1,1,1368,6,123
2015,218,4,7.335009273,21.1029725,7.278597044,1.007750426,0,0,5.894538766,1e-5,2015-08-06T10:00:00Z,0.004649680568293727,1,1,1368,6,124
2015,218,5,7.334081106,21.05983167,7.284841807,1.006759145,0,0,5.894538766,1e-5,2015-08-06T11:00:00Z,0.004644799978182608,1,1,1368,6,125
2015,218,6,7.330381939,21.02364733,7.290086711,1.0055274,0,0,5.894538766,1e-5,2015-08-06T12:00:00Z,0.0046407079701263594,1,1,1368,6,126
2015,218,7,7.329496106,20.98467867,7.29574248,1.004626483,0,0,5.894538766,1e-5,2015-08-06T13:00:00Z,0.0046363027030331795,1,1,1368,6,127
2015,218,8,7.322653273,20.9484925,7.301001177,1.002965634,25.4,0,5.894538766,13,2015-08-06T14:00:00Z,0.0046322134833693155,1,1,1368,6,128
2015,218,9,7.332727439,20.920656,7.305050916,1.003788683,158.6,0,5.894538766,80,2015-08-06T15:00:00Z,0.004629068798609758,1,1,1368,6,129
2015,218,10,7.334891939,20.9331825,7.303228044,1.004335603,564.4,0,5.894538766,285,2015-08-06T16:00:00Z,0.004630483809799383,1,1,1368,6,130
2015,218,11,7.334509273,20.92622333,7.304240654,1.004143979,913.2,0.153867279,5.894538766,461,2015-08-06T17:00:00Z,0.0049723683664660645,1,1,1368,6,131
2015,218,12,7.321871939,20.93039883,7.303633059,1.002497234,1211.3,0.153867279,5.894538766,611,2015-08-06T18:00:00Z,0.004972874954776717,1,1,1368,6,132
2015,218,13,7.328290606,20.9471005,7.301203597,1.003709937,1405.8,0.512890928,5.894538766,710,2015-08-06T19:00:00Z,0.005774873753749949,1,1,1368,6,133
2015,218,14,7.364642106,21.02643067,7.289683037,1.010282898,1500.9,0.461601835,5.894538766,758,2015-08-06T20:00:00Z,0.005671549451674411,1,1,1368,6,134
2015,218,15,7.371065606,21.038956,7.287866933,1.011416053,1511.5,1.487383691,5.894538766,763,2015-08-06T21:00:00Z,0.00796403865032619,1,1,1368,6,135
2015,218,16,7.374110606,21.07792267,7.282221959,1.012618216,1416.4,1.179649134,5.894538766,715,2015-08-06T22:00:00Z,0.00728371949612856,1,1,1368,6,136
2015,218,17,7.387802939,21.11688883,7.276584579,1.015284418,1207.1,1.538672784,5.894538766,609,2015-08-06T23:00:00Z,0.008093918435746781,1,1,1368,6,137
2015,218,18,7.392615273,21.14889533,7.271959695,1.016591893,947.1,0.974492762,5.894538766,478,2015-08-07T00:00:00Z,0.0068369296457319855,1,1,1368,6,138
2015,218,19,7.405025939,21.20177383,7.264329916,1.019368066,651.1,0.871914578,5.894538766,329,2015-08-07T01:00:00Z,0.006615739124032948,1,1,1368,6,139
2015,218,20,7.404326273,21.204557,7.263928717,1.019328047,177.6,0.102578186,5.894538766,90,2015-08-07T02:00:00Z,0.004891181753681123,1,1,1368,6,140
2015,218,21,7.398725606,21.218472,7.261923416,1.018838286,78.2,0.051289093,5.894538766,39,2015-08-07T03:00:00Z,0.004777796548956828,1,1,1368,6,141
2015,218,22,7.393351606,21.2142975,7.262524907,1.018013942,10.6,0,5.894538766,5,2015-08-07T04:00:00Z,0.00466228444677554,1,1,1368,6,142
2015,218,23,7.391956939,21.160028,7.27035223,1.01672611,0,0,5.894538766,1e-5,2015-08-07T05:00:00Z,0.004656138505129351,1,1,1368,6,143
2015,218,24,7.384480939,21.1558535,7.270954922,1.015613632,0,0,5.894538766,1e-5,2015-08-07T06:00:00Z,0.004655665884208477,1,1,1368,6,144
2015,219,1,7.367863773,21.16698583,7.269347886,1.013552232,0,0,5.976811298,1e-5,2015-08-07T07:00:00Z,0.004592822352897805,1,1,1368,7,145
2015,219,2,7.367938273,21.17950983,7.267540684,1.01381452,0,0,5.976811298,1e-5,2015-08-07T08:00:00Z,0.004594220963520571,1,1,1368,7,146
2015,219,3,7.360902106,21.18646733,7.266537057,1.012986248,0,0.051289093,5.976811298,1e-5,2015-08-07T09:00:00Z,0.00470836547019864,1,1,1368,7,147
2015,219,4,7.371081939,21.2268205,7.260720765,1.015199755,0,0,5.976811298,1e-5,2015-08-07T10:00:00Z,0.0045995059027837785,1,1,1368,7,148
2015,219,5,7.369436939,21.19064167,7.265935019,1.014244818,0,0,5.976811298,1e-5,2015-08-07T11:00:00Z,0.004595464249296656,1,1,1368,7,149
2015,219,6,7.359509273,21.1280215,7.274975354,1.011619822,0,0.051289093,5.976811298,1e-5,2015-08-07T12:00:00Z,0.004701678579960005,1,1,1368,7,150
2015,219,7,7.365081773,21.0459145,7.286858325,1.010734866,0,0,5.976811298,1e-5,2015-08-07T13:00:00Z,0.00457931060010713,1,1,1368,7,151
2015,219,8,7.349721106,21.01390533,7.291499921,1.007984802,50.7,0,5.976811298,25,2015-08-07T14:00:00Z,0.004575740992850259,1,1,1368,7,152
2015,219,9,7.363260773,20.963802,7.298775551,1.008835074,169.1,0.205156371,5.976811298,85,2015-08-07T15:00:00Z,0.005021173997789924,1,1,1368,7,153
2015,219,10,7.357769773,20.92204783,7.304848336,1.0072447,530.6,0.512890928,5.976811298,266,2015-08-07T16:00:00Z,0.0056919010607483075,1,1,1368,7,154
2015,219,11,7.358919939,20.94292517,7.30181082,1.007821227,849.8,0.923203671,5.976811298,426,2015-08-07T17:00:00Z,0.006596378165119693,1,1,1368,7,155
2015,219,12,7.363301606,20.97215283,7.297562038,1.009008429,1137.3,1.333516413,5.976811298,571,2015-08-07T18:00:00Z,0.007503301869110638,1,1,1368,7,156
2015,219,13,7.376087939,20.98050367,7.296348872,1.010928626,1378.3,2.051563712,5.976811298,692,2015-08-07T19:00:00Z,0.009084036423353911,1,1,1368,7,157
2015,219,14,7.386203606,21.01668867,7.291096113,1.013044334,1454.4,2.051563712,5.976811298,730,2015-08-07T20:00:00Z,0.009092051599705388,1,1,1368,7,158
2015,219,15,7.413987939,21.08905617,7.280610467,1.018319545,1555.9,1.795118247,5.976811298,781,2015-08-07T21:00:00Z,0.008542594075325864,1,1,1368,7,159
2015,219,16,7.435702206,21.14889533,7.271959695,1.022516972,1027.4,1.538672784,5.976811298,516,2015-08-07T22:00:00Z,0.007988720719839944,1,1,1368,7,160
2015,219,17,7.443027606,21.1572445,7.270754087,1.023694037,668,1.128360041,5.976811298,335,2015-08-07T23:00:00Z,0.0070840473582577945,1,1,1368,7,161
2015,219,18,7.423918273,21.194815,7.265333211,1.021827638,433.4,0.051289093,5.976811298,217,2015-08-08T00:00:00Z,0.004709320853767494,1,1,1368,7,162
2015,219,19,7.400710773,21.253259,7.256914399,1.019815085,384.7,0,5.976811298,193,2015-08-08T01:00:00Z,0.00460246033848551,1,1,1368,7,163
2015,219,20,7.391619606,21.221255,7.26152247,1.017915959,224.1,0.051289093,5.976811298,112,2015-08-08T02:00:00Z,0.0047123474039809,1,1,1368,7,164
2015,219,21,7.411464106,21.146112,7.272361681,1.019127545,80.3,0.051289093,5.976811298,40,2015-08-08T03:00:00Z,0.0047037479376771775,1,1,1368,7,165
2015,219,22,7.403386439,21.10575583,7.278194465,1.017200966,6.3,0,5.976811298,3,2015-08-08T04:00:00Z,0.004585986991366321,1,1,1368,7,166
2015,219,23,7.404617606,21.070965,7.283229341,1.016666819,0,0.051289093,5.976811298,1e-5,2015-08-08T05:00:00Z,0.004695154327178238,1,1,1368,7,167
2015,219,24,7.398796273,21.04730633,7.286656613,1.015389727,0,0,5.976811298,1e-5,2015-08-08T06:00:00Z,0.0045794658398521,1,1,1368,7,168
