year,yday,hour,do,wtemp,do_eq,o2_sat,par,wspeed,z,par_int,datetime,k,series,unique_series,series_length,unique_day,index
2015,214,11,7.427925,21.955296,7.157081394,1.037842745,813.9,0,3,563,2015-08-02T17:00:00Z,0.009326205734156188,1,1,1368,2,35
2015,214,12,7.432010667,22.06383183,7.141857134,1.040627182,1236.7,0.205156371,3,855,2015-08-02T18:00:00Z,0.010273340290208672,1,1,1368,2,36
2015,214,13,7.485700667,22.17653233,7.126107241,1.050461411,1455.5,0.820625485,3,1006,2015-08-02T19:00:00Z,0.013076999878647464,1,1,1368,2,37
2015,214,14,7.497671667,22.214098,7.120870632,1.052915023,1558,0.307734556,3,1077,2015-08-02T20:00:00Z,0.010773486316605595,1,1,1368,2,38
2015,214,15,7.551531667,22.30313583,7.108485094,1.06232644,1598.2,0.307734556,3,1105,2015-08-02T21:00:00Z,0.010796477634350826,1,1,1368,2,39
2015,214,16,7.594586667,22.3893865,7.096522308,1.070184287,1539,0.359023649,3,1064,2015-08-02T22:00:00Z,0.011051271927921462,1,1,1368,2,40
2015,214,17,7.610465167,22.39495117,7.095751681,1.072538261,1378.4,0.974492762,3,953,2015-08-02T23:00:00Z,0.013843139627191773,1,1,1368,2,41
2015,214,18,7.662937833,22.43250967,7.090554096,1.0807248249999999,1130,0.974492762,3,781,2015-08-03T00:00:00Z,0.013855567701576525,1,1,1368,2,42
2015,214,19,7.680858167,22.474241,7.084786664,1.084134009,821.3,0.564180021,3,568,2015-08-03T01:00:00Z,0.012005590590234061,1,1,1368,2,43
2015,214,20,7.6957555,22.4714585,7.085170967,1.086177812,145.9,0.820625485,3,101,2015-08-03T02:00:00Z,0.01316958557771923,1,1,1368,2,44
2015,214,21,7.681145167,22.4074705,7.094018453,1.082763629,70.8,0.461601835,3,49,2015-08-03T03:00:00Z,0.011521254394501032,1,1,1368,2,45
2015,214,22,7.6333765,22.3156565,7.106746368,1.074102846,9.5,0.666758206,3,7,2015-08-03T04:00:00Z,0.012424361185531212,1,1,1368,2,46
2015,214,23,7.609208833,22.247488,7.116221624,1.06927654,0,0.051289093,3,1e-5,2015-08-03T05:00:00Z,0.009623534273124347,1,1,1368,2,47
2015,214,24,7.563284667,22.16818517,7.12727172,1.061175295,0,0,3,1e-5,2015-08-03T06:00:00Z,0.009373992296559667,1,1,1368,2,48
2015,215,1,7.502241,22.09166033,7.137962569,1.051033951,0,0.102578186,3,1e-5,2015-08-03T07:00:00Z,0.00981850371657964,1,1,1368,3,49
2015,215,2,7.444596,22.0248715,7.147315696,1.04159328,0,0,3,1e-5,2015-08-03T08:00:00Z,0.009341811665798394,1,1,1368,3,50
2015,215,3,7.4023775,21.93581417,7.159819981,1.0338776,0,0,3,1e-5,2015-08-03T09:00:00Z,0.00932183789952611,1,1,1368,3,51
2015,215,4,7.387246833,21.8216995,7.175897342,1.029452692,0,0,3,1e-5,2015-08-03T10:00:00Z,0.009296270652247921,1,1,1368,3,52
2015,215,5,7.387177667,21.753505,7.185534667,1.028062351,0,0,3,1e-5,2015-08-03T11:00:00Z,0.009281005803884532,1,1,1368,3,53
2015,215,6,7.3698955,21.7131425,7.191249201,1.024842179,0,0,3,1e-5,2015-08-03T12:00:00Z,0.009271975870562393,1,1,1368,3,54
2015,215,7,7.2994195,21.64633317,7.200725227,1.013706157,0,0,3,1e-5,2015-08-03T13:00:00Z,0.009257037239918553,1,1,1368,3,55
2015,215,8,7.245649833,21.5892635,7.208836788,1.005106655,27.5,0,3,19,2015-08-03T14:00:00Z,0.009244284287146413,1,1,1368,3,56
2015,215,9,7.195827833,21.54332683,7.215377365,0.997290574,179.7,0,3,124,2015-08-03T15:00:00Z,0.00923402440213819,1,1,1368,3,57
2015,215,10,7.2559505,21.486252,7.223518026,1.004489845,625.7,0.051289093,3,432,2015-08-03T16:00:00Z,0.009448790169198352,1,1,1368,3,58
2015,215,11,7.341458333,21.51827,7.218949315,1.016970478,887.9,0.256445464,3,613,2015-08-03T17:00:00Z,0.010366845738688218,1,1,1368,3,59
2015,215,12,7.383951667,21.74515167,7.186716695,1.027444378,1196.5,0.820625485,3,826,2015-08-03T18:00:00Z,0.01294208367739451,1,1,1368,3,60
2015,215,13,7.4283105,21.95390383,7.157277033,1.037868238,1435.4,1.28222732,3,991,2015-08-03T19:00:00Z,0.015078087812115363,1,1,1368,3,61
2015,215,14,7.493219333,22.150096,7.129796382,1.050972417,1530.5,1.84640734,3,1056,2015-08-03T20:00:00Z,0.017692198238406034,1,1,1368,3,62
2015,215,15,7.561388667,22.38521183,7.097100534,1.06541941,1581.3,1.743829154,3,1091,2015-08-03T21:00:00Z,0.017327103198520665,1,1,1368,3,63
2015,215,16,7.599432833,22.58829767,7.069064339,1.075026689,1558,1.487383691,3,1075,2015-08-03T22:00:00Z,0.01624325823403,1,1,1368,3,64
2015,215,17,7.682448,22.70929983,7.052449505,1.089330451,1388.9,1.487383691,3,958,2015-08-03T23:00:00Z,0.016290141399283167,1,1,1368,3,65
2015,215,18,7.706394833,22.863669,7.031349361,1.096005111,1128.9,1.692540062,3,779,2015-08-04T00:00:00Z,0.017290621013996945,1,1,1368,3,66
2015,215,19,7.7319285,22.88035683,7.029074797,1.099992349,820.2,1.128360041,3,566,2015-08-04T01:00:00Z,0.014709860670490738,1,1,1368,3,67
2015,215,20,7.736388833,22.778837330000002,7.042931364,1.098461483,118.4,1.692540062,3,82,2015-08-04T02:00:00Z,0.017255795780607982,1,1,1368,3,68
2015,215,21,7.700710667,22.63141533,7.063136202,1.090267899,35.9,1.948985526,3,25,2015-08-04T03:00:00Z,0.01836459752948755,1,1,1368,3,69
2015,215,22,7.579157,22.566044,7.072127258,1.071694092,6.3,2.102852805,3,4,2015-08-04T04:00:00Z,0.019036460459026797,1,1,1368,3,70
2015,215,23,7.4874035,22.47841317,7.084210494,1.056914318,0,0.820625485,3,1e-5,2015-08-04T05:00:00Z,0.013171772322320821,1,1,1368,3,71
2015,215,24,7.4173485,22.32400267,7.105587752,1.043875434,0,0.256445464,3,1e-5,2015-08-04T06:00:00Z,0.010569729936327286,1,1,1368,3,72
2015,216,1,7.382757667,22.12922633,7.132711013,1.035056328,0,0.564180021,3,1e-5,2015-08-04T07:00:00Z,0.011906883117794996,1,1,1368,4,73
2015,216,2,7.384959667,21.7841155,7.181206014,1.02837318,0,0.307734556,3,1e-5,2015-08-04T08:00:00Z,0.010662752365686158,1,1,1368,4,74
